seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,cycle_rms,periodic_orbit_gate_pass,energy_trial_valid,out_of_training_support
1510031,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3038663852939398,0.6089706009779525,0.75,0.0,0.11365063705792029,0.013650637057920287,0.006825318528960145,0.007812836457742375,0.35560523718595505,0.00560523718595507,0.016195424010560927,0.018927574157714844,0.01445642805106065,0.016411418095231056,0.004529308149252826,0.025920467938312416,1.0,1.0,0,0.75,72,0.060027732669065394,1.0,1.0,0.75,72,-0.054266914932264224,1.0,1.0,0.75,72,0.058283485368722014,1.0,1.0,0.75,72,-0.05472314114578896,1.0,1.0,0.0032269893536861632,1,1,0
1510000,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17478244240992807,0.35563929646605336,0.5208333333333333,0.04166666666666663,0.1866005981603685,0.013399401839631508,0.00669970091981575,0.005510994081851098,0.354626855502526,0.004626855502526006,0.01823775467287121,0.021150588989257812,0.033913328146703524,0.03476180508732796,0.004601006864093322,0.017954523750938384,1.0,0.9166666666666666,0,0.5,48,0.0925913240450124,1.0,1.0,0.5,48,-0.09257015880818169,1.0,1.0,0.5416666666666666,52,0.0921033198157182,1.0,0.9166666666666666,0.5416666666666666,52,-0.09593639365182473,1.0,0.9166666666666666,0.005525588245161248,1,1,0
1510001,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17502245345135653,0.35660742092278624,0.5208333333333333,0.04166666666666663,0.18660600552669704,0.013393994473302973,0.006696997236651493,0.005512627350011223,0.35459990706294775,0.004599907062947772,0.022720038653287786,0.025473594665527344,0.03406459772428536,0.03495941311120987,0.00448823964241627,0.017949449855095764,1.0,0.9166666666666666,0,0.5,48,0.0926001047094663,1.0,1.0,0.5,48,-0.0925633292645216,1.0,1.0,0.5416666666666666,52,0.09210121975495265,1.0,0.9166666666666666,0.5416666666666666,52,-0.0959473573244535,1.0,0.9166666666666666,0.006870599523717833,1,1,0
1510002,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17537841748407523,0.35629336642982645,0.5208333333333333,0.04166666666666663,0.18659194094988588,0.013408059050114135,0.006704029525057059,0.0055147601369147535,0.3546402094264825,0.004640209426482522,0.012359277207488228,0.015037494711577892,0.03422916866677108,0.035028308629989624,0.0045230488944364745,0.017985930520187942,1.0,0.9166666666666666,0,0.5,48,0.09260432453205188,1.0,1.0,0.5,48,-0.09255714543784659,1.0,1.0,0.5416666666666666,52,0.09209166366893512,1.0,0.9166666666666666,0.5416666666666666,52,-0.0959307482609382,1.0,0.9166666666666666,0.006014216554294307,1,1,0
1510003,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17544958842345415,0.35690446546379617,0.5208333333333333,0.04166666666666663,0.18660828457452738,0.013391715425472628,0.0066958577127363104,0.005507673819859826,0.35469487588852644,0.004694875888526462,0.0050358869370681555,0.0075740814208984375,0.034442269081871923,0.03527785837650299,0.004590338184746289,0.018054702428050486,1.0,0.9166666666666666,0,0.5,48,0.09262883461390932,1.0,1.0,0.5,48,-0.09255770252396663,1.0,1.0,0.5416666666666666,52,0.09209537076262328,1.0,0.9166666666666666,0.5416666666666666,52,-0.09593466124855556,1.0,0.9166666666666666,0.005775252739834334,1,1,0
1510004,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17551820498125015,0.3565061104992967,0.5208333333333333,0.04166666666666663,0.18662893815706366,0.01337106184293635,0.0066855309214681816,0.005505065243535989,0.35466557648032904,0.004665576480329059,0.01530216714154978,0.018192291259765625,0.03395153653781786,0.03484224155545235,0.004666710341312422,0.01793888942603298,1.0,0.9166666666666666,0,0.5,48,0.092656378634274,1.0,1.0,0.5,48,-0.09253068563217919,1.0,1.0,0.5416666666666666,52,0.09210260871511239,1.0,0.9166666666666666,0.5416666666666666,52,-0.09596820333256172,1.0,0.9166666666666666,0.009023375660488796,1,1,0
1510005,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17515316670141834,0.35634443031189045,0.5208333333333333,0.04166666666666663,0.1867091029177969,0.013290897082203101,0.006645448541101551,0.0054877164113956226,0.35482691911359626,0.004826919113596284,0.026534897668190574,0.029535293579101562,0.03429529801019693,0.03526756539940834,0.004639750863617308,0.018114511205013378,1.0,0.9166666666666666,0,0.5,48,0.09273350580284993,1.0,1.0,0.5,48,-0.09257825013870995,1.0,1.0,0.5416666666666666,52,0.09209309862210201,1.0,0.9166666666666666,0.5416666666666666,52,-0.09601335127193195,1.0,0.9166666666666666,0.007922368858999005,1,1,0
1510006,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.1747834639695789,0.35713902490399585,0.5208333333333333,0.04166666666666663,0.18664229594362086,0.01335770405637915,0.006678852028189566,0.005501246413526439,0.3546829642727971,0.00468296427279713,0.019110289234957247,0.021765708923339844,0.03455106929202923,0.035268962383270264,0.004518678344908721,0.017993116594751883,1.0,0.9166666666666666,0,0.5,48,0.09268787316977978,1.0,1.0,0.5,48,-0.09253645812471707,1.0,1.0,0.5416666666666666,52,0.09207480887954052,1.0,0.9166666666666666,0.5416666666666666,52,-0.09598545171320438,1.0,0.9166666666666666,0.006685523745721918,1,1,0
1510007,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17576447926316852,0.35796768801562806,0.5208333333333333,0.04166666666666663,0.1866351931881255,0.013364806811874519,0.006682403405937252,0.005503724721105152,0.35483715031296015,0.00483715031296017,0.020439738786741945,0.0232370737940073,0.03470481954678609,0.03548150137066841,0.0045523042513504865,0.01810088129510493,1.0,0.9166666666666666,0,0.5,48,0.09267167886719108,1.0,1.0,0.5,48,-0.09255216472471754,1.0,1.0,0.5416666666666666,52,0.09205034332206616,1.0,0.9166666666666666,0.5416666666666666,52,-0.09599619946227624,1.0,0.9166666666666666,0.007177079537875886,1,1,0
1510008,0.2,0.35,0.48,trot,0.5,1,0,1,1.0,1,1,0.17371606337123846,0.35509981473644325,0.5208333333333333,0.04166666666666663,0.1866248218366542,0.013375178163345824,0.006687589081672909,0.0055084772408008605,0.3544959121694167,0.004495912169416749,0.014576823016549001,0.017328262329101562,0.033559789987893794,0.03470641002058983,0.004514315080184538,0.017946138365776573,1.0,0.9166666666666666,0,0.5,48,0.09259533183649182,1.0,1.0,0.5,48,-0.09257438887531559,1.0,1.0,0.5416666666666666,52,0.09212739378787003,1.0,0.9166666666666666,0.5416666666666666,52,-0.09595252917363094,1.0,0.9166666666666666,0.006003175511155837,1,1,0
