file,reference,speed,command_df,step_width,period,gait,energy_topology_gate_pass,energy_no_termination_gate_pass,energy_periodic_orbit_gate_pass,cycle_rms,energy_reference_valid,positive_mechanical_cot,absolute_mechanical_cot,positive_work_j,absolute_work_j,forward_displacement_m,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,command_gate_pass,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR
energy_s0.100_d0.625_v0.400_trot_p0.48.npz,3,0.4,0.625,0.1,0.48,trot,1,1,1,0.005913183424417497,1,0.21069514514462723,0.4297908228577477,24.496300268480418,49.959363146456646,0.7890548706054688,0.625,0.0,0.10217740405350924,0.0021774040535092326,0.00433006327599287,0.0050222764354354394,0.41147245559841394,0.011472455598413922,0.01207056566903811,0.0135345458984375,0.025502011735265784,0.027237311005592346,0.006519645477900429,0.01861916870690474,1.0,1.0,0,1,0.625,60,0.04887083141754071,1.0,1.0,0.625,60,-0.06052476627131303,1.0,1.0,0.625,60,0.04856676726291577,1.0,1.0,0.625,60,-0.04639244315524896,1.0,1.0
energy_s0.100_d0.625_v0.400_trot_p0.48.npz,4,0.4,0.625,0.1,0.48,trot,1,1,1,0.003214134160137969,1,0.21083098934926223,0.4310254349381244,24.491552718703666,50.10944605881892,0.7888545393943787,0.625,0.0,0.1021078033062319,0.0021078033062318924,0.004335323575263222,0.0050266454947025824,0.4113510337968667,0.011351033796866694,0.011114434224236063,0.0127410888671875,0.025497735057381538,0.027258679270744324,0.0065003013234782,0.01866392381471564,1.0,1.0,0,1,0.625,60,0.04881248151262601,1.0,1.0,0.625,60,-0.06047395287702481,1.0,1.0,0.625,60,0.04854024921854337,1.0,1.0,0.625,60,-0.0463889230042696,1.0,1.0
energy_s0.100_d0.625_v0.400_trot_p0.48.npz,5,0.4,0.625,0.1,0.48,trot,1,1,1,0.003040853979371386,1,0.21048662522091138,0.4296473557412206,24.485412082284846,49.93970803353537,0.7889251708984375,0.625,0.0,0.10219484797368447,0.002194847973684466,0.004324933464328448,0.005021437375883882,0.4115047203376889,0.0115047203376889,0.011973974159283468,0.0135040283203125,0.025498218886116218,0.027307875454425812,0.006517973972267419,0.0185852383431883,1.0,1.0,0,1,0.625,60,0.048885189555585386,1.0,1.0,0.625,60,-0.0605237136905392,1.0,1.0,0.625,60,0.04856251745174329,1.0,1.0,0.625,60,-0.04641827524950107,1.0,1.0
energy_s0.100_d0.625_v0.400_trot_p0.48.npz,6,0.4,0.625,0.1,0.48,trot,1,1,1,0.0019996660801091665,1,0.2111390925085681,0.4310378654799901,24.487421914278038,49.99770407756443,0.78717041015625,0.625,0.0,0.10223887811104457,0.002238878111044562,0.004262242695937554,0.004971548113583898,0.41082957449058694,0.010829574490586913,0.013482253115597146,0.01514434814453125,0.02589860194072736,0.027542809024453163,0.006553138333402108,0.018160231989815492,1.0,1.0,0,1,0.625,60,0.04887180266280969,1.0,1.0,0.625,60,-0.06046057144800822,1.0,1.0,0.625,60,0.04857302904129028,1.0,1.0,0.625,60,-0.04657235306998094,1.0,1.0
energy_s0.100_d0.625_v0.400_trot_p0.48.npz,7,0.4,0.625,0.1,0.48,trot,1,1,1,0.00308919608615653,1,0.21151509799669327,0.4304865769017354,24.568303842574466,50.036802287023235,0.7885894775390625,0.625,0.0,0.10228834000105659,0.002288340001056585,0.004247808204963803,0.004962919322618594,0.41079034470021725,0.010790344700217225,0.013362082974065676,0.015001296997070312,0.025915311843542434,0.027649197727441788,0.006540180528881883,0.018217997531978534,1.0,1.0,0,1,0.625,60,0.0488782279814283,1.0,1.0,0.625,60,-0.06047007242838542,1.0,1.0,0.625,60,0.04861703906208277,1.0,1.0,0.625,60,-0.04661134053021669,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,0,0.4,0.75,0.1,0.48,trot,1,1,1,0.002644926384451709,1,0.2718419151162338,0.5627604455809239,31.169818561614562,64.52350572220683,0.7783203125,0.75,0.0,0.10949319784736468,0.009493197847364673,0.006096885780182977,0.00672009542856055,0.40606105731179315,0.006061057311793128,0.009084179134594016,0.01104736328125,0.016924779990836705,0.021855851635336876,0.007018449170835401,0.04033028844912804,1.0,1.0,0,1,0.75,72,0.05405105867733558,1.0,1.0,0.75,72,-0.06423777998942468,1.0,1.0,0.75,72,0.05325399851426482,1.0,1.0,0.75,72,-0.04744355851370427,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,1,0.4,0.75,0.1,0.48,trot,1,1,1,0.0015869669969886893,1,0.2721460851276799,0.5623834259302414,31.3854943972234,64.88145866229272,0.78265380859375,0.75,0.0,0.10943710741897424,0.00943710741897423,0.006106039240128464,0.006719388283090665,0.4081435302893321,0.008143530289332068,0.005806592664695387,0.0072479248046875,0.015560271519578303,0.02059548906981945,0.00704768025754188,0.04089283035052038,1.0,1.0,0,1,0.75,72,0.05389978353761964,1.0,1.0,0.75,72,-0.0642918778790368,1.0,1.0,0.75,72,0.05330630412532224,1.0,1.0,0.75,72,-0.047376249295969806,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,2,0.4,0.75,0.1,0.48,trot,1,1,1,0.004498617266585393,1,0.2724588645570883,0.5628675546521607,31.39155010177916,64.83965327495095,0.7819671630859375,0.75,0.0,0.10938158442473246,0.009381584424732456,0.0061322664919619746,0.006739317522927497,0.40788879183431465,0.007888791834314623,0.007618051680119942,0.0092315673828125,0.015458210909041885,0.02042585238814354,0.007026587255521093,0.04093175216271031,1.0,1.0,0,1,0.75,72,0.05387589945975277,1.0,1.0,0.75,72,-0.06429281980834073,1.0,1.0,0.75,72,0.05333281805117925,1.0,1.0,0.75,72,-0.047261631530192166,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,3,0.4,0.75,0.1,0.48,trot,1,1,1,0.002021935739948826,1,0.2715282191711257,0.5618530685224963,31.188497027354032,64.54972447370595,0.7797012329101562,0.75,0.0,0.10943883036573729,0.009438830365737283,0.0061396466102451065,0.0067634569752650945,0.40660435675332945,0.006604356753329432,0.0064367650126266355,0.0078582763671875,0.016496445168108123,0.021619131788611412,0.007079316910837032,0.04031214728698634,1.0,1.0,0,1,0.75,72,0.054052259100394115,1.0,1.0,0.75,72,-0.06425149386955632,1.0,1.0,0.75,72,0.053267874703225165,1.0,1.0,0.75,72,-0.04730603305829896,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,4,0.4,0.75,0.1,0.48,trot,1,1,1,0.0006245424822697858,1,0.27140402940510305,0.5620494532324025,31.190306575612915,64.59125363378205,0.7800657749176025,0.75,0.0,0.10947189330019885,0.009471893300198847,0.006157179306157761,0.006778187624877318,0.4067585946371158,0.006758594637115756,0.006622521555426514,0.0079345703125,0.016506314918892685,0.021500611677765846,0.007094579992520056,0.04028905982289514,1.0,1.0,0,1,0.75,72,0.054077721976985536,1.0,1.0,0.75,72,-0.06428095786314872,1.0,1.0,0.75,72,0.05328314249507255,1.0,1.0,0.75,72,-0.04730196426519089,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,5,0.4,0.75,0.1,0.48,trot,1,1,1,0.0020022247318395047,1,0.27138068853489083,0.5621678617052319,31.176693747659698,64.54413861647306,0.7796401977539062,0.75,0.0,0.10946957500547999,0.009469575005479985,0.006152578637314338,0.006773058245501791,0.40660837199538946,0.006608371995389439,0.005999554942477181,0.00731658935546875,0.016628428728990566,0.021617811173200607,0.007082025585917259,0.040294323171340844,1.0,1.0,0,1,0.75,72,0.05406575639628702,1.0,1.0,0.75,72,-0.06427997128210133,1.0,1.0,0.75,72,0.053284135491897665,1.0,1.0,0.75,72,-0.04730928684067395,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,6,0.4,0.75,0.1,0.48,trot,1,1,1,0.004670401720250196,1,0.2723627211288467,0.5629855787874258,31.38219547645035,64.82995575732633,0.7820587158203125,0.75,0.0,0.10940490712204742,0.009404907122047418,0.006132787334111829,0.006740851139572138,0.40798104150841635,0.007981041508416331,0.007830523661940446,0.00949859619140625,0.015471499990429141,0.020420867949724197,0.007056339074103052,0.04101920149275435,1.0,1.0,0,1,0.75,72,0.0538737533821,1.0,1.0,0.75,72,-0.06431632675230503,1.0,1.0,0.75,72,0.053334875446226865,1.0,1.0,0.75,72,-0.04728485866346293,1.0,1.0
energy_s0.100_d0.750_v0.400_trot_p0.48.npz,7,0.4,0.75,0.1,0.48,trot,1,1,1,0.0038245926409422523,1,0.27208245923344043,0.5610671839258601,31.335583430331475,64.67908394510957,0.782073974609375,0.75,0.0,0.10944196501643294,0.009441965016432935,0.0061795237655234,0.006784977911350627,0.4075000158821543,0.007500015882154265,0.008646499499440847,0.010385513305664062,0.015446807228705907,0.020452646538615227,0.007070694463433393,0.04095914620295429,1.0,1.0,0,1,0.75,72,0.053877460252907544,1.0,1.0,0.75,72,-0.06438840103025238,1.0,1.0,0.75,72,0.0533961339129342,1.0,1.0,0.75,72,-0.047221934836771756,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,0,0.4,0.5,0.2,0.48,trot,1,1,1,0.012664129935591439,1,0.167305599649043,0.36546038854185403,19.20468680948754,42.05735149396057,0.77777099609375,0.5,0.0,0.18387528726210198,0.016124712737898034,0.009750658289218946,0.006911254767328502,0.4063691959405939,0.006369195940593875,0.013064678203316579,0.017974853515625,0.00813094328553279,0.00951167568564415,0.00645801112891915,0.011502836621181827,1.0,1.0,0,1,0.5,48,0.08367378590628505,1.0,1.0,0.5,48,-0.10337660384053986,1.0,1.0,0.5,48,0.09387523913756013,1.0,1.0,0.5,48,-0.0868249456398189,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,1,0.4,0.5,0.2,0.48,trot,1,1,0,0.02870075924547024,0,0.16869868498371307,0.3724772170618206,19.551174401862212,42.62096219282755,0.782012939453125,0.5,0.0,0.18304376971597472,0.016956230284025292,0.010095180819431943,0.007203457481227817,0.40805801935493946,0.008058019354939439,0.01001842962647202,0.012939453125,0.009272442095147595,0.010863298550248146,0.006668294244587172,0.010972884462033154,1.0,1.0,0,1,0.5,48,0.0833011834571759,1.0,1.0,0.5,48,-0.10323413135483861,1.0,1.0,0.5,48,0.09390647274752457,1.0,1.0,0.5,48,-0.08564575187241037,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,2,0.4,0.5,0.2,0.48,trot,1,1,0,0.030012705427338086,0,0.1672523346896504,0.376779849873752,19.388174376840702,43.10675985768896,0.7797393798828125,0.5,0.0,0.18317400043209392,0.01682599956790609,0.009868516990294063,0.00700901373444746,0.4068047298739354,0.006804729873935378,0.009996205590778235,0.01226806640625,0.008666296318538434,0.01003769226372242,0.006466988561778399,0.010616901890071044,1.0,1.0,0,1,0.5,48,0.08364247096081574,1.0,1.0,0.5,48,-0.10291076932723324,1.0,1.0,0.5,48,0.09369630909835298,1.0,1.0,0.5,48,-0.0860984514777859,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,3,0.4,0.5,0.2,0.48,trot,1,1,1,0.009546908501384002,1,0.16763891822908167,0.3756313407094771,19.21382930523896,43.11073115772905,0.7774734497070312,0.5,0.0,0.18330582161433995,0.016694178385660063,0.009579318412579599,0.006836352629276615,0.4053528659666578,0.005352865966657794,0.00876216877148363,0.010833740234375,0.009040891046905654,0.010188899002969265,0.005942765457938008,0.011023786455614911,1.0,1.0,0,1,0.5,48,0.08422624878585339,1.0,1.0,0.5,48,-0.10246445843949914,1.0,1.0,0.5,48,0.09340557952721913,1.0,1.0,0.5,48,-0.08651535647610824,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,4,0.4,0.5,0.2,0.48,trot,1,1,0,0.03186620242250708,0,0.1690074726394255,0.3717618280697863,19.435293524504704,42.78583821552279,0.780380368232727,0.5,0.0,0.1832570401020348,0.016742959897965204,0.00989865832962096,0.007044824775463592,0.4070005587612589,0.007000558761258879,0.011360114016123841,0.01409912109375,0.00971923519114792,0.011602390557527542,0.006414741327319702,0.011534780340298628,1.0,1.0,0,1,0.5,48,0.08368898431460063,1.0,1.0,0.5,48,-0.10305435676127672,1.0,1.0,0.5,48,0.09377122034008305,1.0,1.0,0.5,48,-0.08599951878810923,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,5,0.4,0.5,0.2,0.48,trot,1,1,0,0.032573286503302296,0,0.17369861574851558,0.37501112306114276,19.889478709846344,43.15951928257416,0.7812118530273438,0.5,0.0,0.1831284483584265,0.0168715516415735,0.009915476214761538,0.007085131873221448,0.407557958116134,0.007557958116133967,0.008926643397917915,0.01171875,0.009880444868983207,0.011939299292862415,0.006631254131725123,0.01117379481311747,1.0,1.0,0,1,0.5,48,0.08364503008003037,1.0,1.0,0.5,48,-0.10295680460209648,1.0,1.0,0.5,48,0.0937914764508605,1.0,1.0,0.5,48,-0.08586358558386564,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,6,0.4,0.5,0.2,0.48,trot,1,1,0,0.02909392273904158,0,0.16871284718802204,0.3740487900933325,19.395800450262236,42.91036278484786,0.7801055908203125,0.5,0.0,0.18300691697125634,0.016993083028743666,0.009897801900903386,0.0070208274448911355,0.4068710121015708,0.0068710121015707615,0.014208327932961857,0.01648712158203125,0.009214054664018185,0.011058441363275051,0.006211120284419369,0.010953058299458508,1.0,1.0,0,1,0.5,48,0.08371801441535354,1.0,1.0,0.5,48,-0.10280252077306311,1.0,1.0,0.5,48,0.09366772944728534,1.0,1.0,0.5,48,-0.08582556930681069,1.0,1.0
energy_s0.200_d0.500_v0.400_trot_p0.48.npz,7,0.4,0.5,0.2,0.48,trot,1,1,0,0.029788832958972937,0,0.1696849681376747,0.36404675274073484,19.632621263568726,41.81630884184817,0.7796630859375,0.5,0.0,0.18342924521615106,0.01657075478384895,0.009956967582305274,0.007110037852544339,0.4067341337601344,0.006734133760134375,0.012363317838787403,0.0155181884765625,0.009182828026839649,0.010690802708268166,0.006514459993698191,0.011490215838377312,1.0,1.0,0,1,0.5,48,0.0835116805198292,1.0,1.0,0.5,48,-0.10334318038076162,1.0,1.0,0.5,48,0.09412109867359202,1.0,1.0,0.5,48,-0.08588253085811932,1.0,1.0
energy_s0.200_d0.625_v0.400_trot_p0.48.npz,0,0.4,0.625,0.2,0.48,trot,1,1,1,0.0015140192110528802,1,0.20893311269472453,0.41724812672090933,24.20338875892231,48.35019169295826,0.78619384765625,0.625,0.0,0.18633160249640546,0.013668397503594554,0.007954181513438623,0.006775006554865591,0.4105786286915342,0.010578628691534198,0.003930910568721495,0.005462646484375,0.010746349963393456,0.012176524847745895,0.0054246049361517,0.01189985866943268,1.0,1.0,0,1,0.625,60,0.08977523980041345,1.0,1.0,0.625,60,-0.10223996552328268,1.0,1.0,0.625,60,0.09302916638553142,1.0,1.0,0.625,60,-0.08761883328358332,1.0,1.0
energy_s0.200_d0.625_v0.400_trot_p0.48.npz,1,0.4,0.625,0.2,0.48,trot,1,1,1,0.0033291231279426294,1,0.2091332265020765,0.41748555723992936,24.21517736664184,48.354867373686865,0.7869110107421875,0.625,0.0,0.18620135647555192,0.013798643524448095,0.00801212297131618,0.006818167147381854,0.41041800907502574,0.010418009075025714,0.0036902784729543952,0.0050048828125,0.010618623674671639,0.012090649455785751,0.005433069079371758,0.01195384846925901,1.0,1.0,0,1,0.625,60,0.08965855588515599,1.0,1.0,0.625,60,-0.10222560241818428,1.0,1.0,0.625,60,0.09305085005859534,1.0,1.0,0.625,60,-0.08746770458916824,1.0,1.0
energy_s0.200_d0.625_v0.400_trot_p0.48.npz,2,0.4,0.625,0.2,0.48,trot,1,1,1,0.0019243386949608899,1,0.20834289756002028,0.415836399343567,24.175635692035677,48.25913922477338,0.78692626953125,0.625,0.0,0.1861790852000316,0.013820914799968415,0.00801298518975576,0.006821340454431874,0.41041609334448975,0.01041609334448973,0.004134005279328811,0.0058441162109375,0.010770899287595809,0.012135564349591732,0.005429364210674412,0.011932576026438354,1.0,1.0,0,1,0.625,60,0.08965986284116904,1.0,1.0,0.625,60,-0.10220505557954311,1.0,1.0,0.625,60,0.09303216189146042,1.0,1.0,0.625,60,-0.08746109008789063,1.0,1.0
energy_s0.200_d0.625_v0.400_trot_p0.48.npz,3,0.4,0.625,0.2,0.48,trot,1,1,1,0.0024101546291673505,1,0.20794798185597355,0.4169611885053133,24.101620504286192,48.33069671725035,0.7866897583007812,0.625,0.0,0.18623063315947852,0.01376936684052149,0.00798051195840041,0.006797142695480339,0.4104153256242474,0.010415325624247351,0.005098602506186077,0.0067901611328125,0.010643175044085754,0.01216715108603239,0.005459988838405014,0.011834948516335172,1.0,1.0,0,1,0.625,60,0.08972407008210818,1.0,1.0,0.625,60,-0.10219165707627932,1.0,1.0,0.625,60,0.09301233937342962,1.0,1.0,0.625,60,-0.08753319978713989,1.0,1.0
